CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados
IB,07/04/2020,43,731,129,5,79
MC,07/04/2020,38,515,86,7,10
MD,07/04/2020,1377,13289,1450,215,1426
ML,07/04/2020,1,40,3,0,1
NC,07/04/2020,112,1526,124,4,29
PV,07/04/2020,418,4982,430,49,423
RI,07/04/2020,105,955,68,17,67
VC,07/04/2020,212,3713,496,52,241
AN,08/04/2020,261,4599,538,47,152
AR,08/04/2020,136,1765,261,36,59
AS,08/04/2020,49,1018,94,8,46
CB,08/04/2020,47,720,71,6,39
CE,08/04/2020,0,9,4,0,0
CL,08/04/2020,460,5523,338,54,254
CM,08/04/2020,701,2575,342,67,209
CN,08/04/2020,72,730,140,1,110
CT,08/04/2020,1396,16970,1946,205,694
EX,08/04/2020,89,958,99,12,53
GA,08/04/2020,220,2094,155,18,110
IB,08/04/2020,36,751,132,0,80
MC,08/04/2020,25,533,87,3,16
MD,08/04/2020,1411,12853,1433,214,1285
ML,08/04/2020,0,40,3,0,4
NC,08/04/2020,108,1526,124,8,12
PV,08/04/2020,348,5130,433,54,363
RI,08/04/2020,75,997,69,5,111
VC,08/04/2020,309,3815,541,43,428
AN,09/04/2020,248,4715,582,39,244
AR,09/04/2020,146,1822,263,24,79
AS,09/04/2020,40,1083,100,11,32
CB,09/04/2020,40,747,73,4,51
CE,09/04/2020,7,9,4,0,5
CL,09/04/2020,584,5674,332,47,264
CM,09/04/2020,574,2359,329,109,216
CN,09/04/2020,24,738,141,2,27
CT,09/04/2020,781,17780,1966,120,691
